0.25, 0.17, 0.10
0.67, -0.25, -0.04
0.53, -0.11, 0.03
0.32, 0.03, 0.03
0.11, 0.31, 0.10
-0.03, 0.52, 0.10
0.04, 0.45, 0.03
0.32, 0.17, -0.04
0.32, 0.10, -0.04
0.18, 0.17, 0.10
0.04, 0.31, 0.10
0.18, 0.38, 0.03
0.32, 0.17, 0.03
0.46, 0.10, -0.04
0.25, 0.24, 0.03
-0.10, 0.59, 0.10
0.04, 0.45, 0.10
0.32, 0.24, 0.03
0.53, -0.04, -0.04
0.32, 0.10, 0.03
0.32, 0.17, 0.03
0.04, 0.38, 0.10
-0.03, 0.52, 0.10
0.53, -0.04, -0.11
0.46, 0.03, -0.04
0.39, 0.10, 0.03
0.32, 0.17, 0.03
0.04, 0.31, 0.03
-0.03, 0.52, 0.10
0.04, 0.38, 0.03
0.46, 0.10, -0.04
0.46, 0.10, 0.03
0.25, 0.24, 0.17
0.04, 0.52, 0.03
-0.17, 0.59, 0.10
0.18, 0.31, 0.03
0.32, 0.24, -0.04
0.32, 0.17, -0.04
0.25, 0.24, 0.10
0.04, 0.31, 0.17
0.32, 0.10, 0.03
0.32, 0.03, -0.04
0.53, 0.03, -0.04
0.25, 0.24, -0.04
0.18, 0.31, -0.04
-0.03, 0.59, 0.10
0.11, 0.31, 0.03
0.18, 0.24, 0.17
0.39, -0.04, -0.04
0.18, 0.10, 0.17
0.04, 0.38, 0.17
0.11, 0.45, 0.10
0.18, 0.31, -0.04
0.32, 0.17, -0.04
0.39, 0.10, -0.11
0.18, 0.24, 0.10
-0.03, 0.38, 0.24
0.32, 0.10, 0.03
0.32, 0.03, -0.04
0.32, 0.03, -0.04
0.25, 0.24, -0.04
0.25, 0.24, -0.04
0.04, 0.52, 0.03
0.25, 0.24, 0.03
0.53, -0.04, 0.03
0.32, -0.04, -0.04
0.32, 0.10, 0.03
0.04, 0.38, 0.03
0.04, 0.45, 0.03
0.04, 0.10, -0.04
0.53, -0.04, -0.11
0.39, 0.10, -0.04
0.32, 0.24, -0.04
0.11, 0.38, 0.17
0.11, 0.31, 0.10
0.11, 0.38, 0.03
0.11, 0.38, 0.03
0.46, 0.10, -0.04
0.18, 0.31, 0.10
0.11, 0.38, 0.10
0.18, 0.31, 0.10
0.25, 0.17, -0.11
0.39, 0.10, -0.11
0.46, 0.03, -0.18
0.18, 0.31, -0.04
0.04, 0.31, 0.17
0.25, 0.17, 0.17
0.39, 0.03, 0.10
0.39, 0.10, -0.11
0.18, 0.17, -0.04
0.11, 0.38, -0.11
-0.03, 0.52, 0.03
0.11, 0.45, -0.04
0.67, -0.11, -0.04
0.53, -0.04, 0.03
0.25, 0.24, 0.10
0.11, 0.45, 0.10
-0.10, 0.52, 0.10
0.04, 0.38, 0.03
0.25, 0.17, -0.04
0.39, 0.10, 0.10
0.32, 0.24, 0.10
-0.03, 0.52, 0.17
0.11, 0.45, 0.03
-0.03, 0.45, 0.10
0.32, 0.17, 0.03
0.46, 0.03, -0.11
0.46, 0.10, -0.04
0.18, 0.31, 0.10
0.04, 0.52, 0.17
0.32, 0.17, -0.04
0.39, 0.10, -0.11
0.25, 0.24, -0.04
0.18, 0.24, 0.03
-0.03, 0.38, 0.17
0.11, 0.45, 0.10
0.39, 0.17, -0.04
0.18, 0.31, 0.03
0.25, 0.24, -0.11
0.11, 0.38, -0.04
0.25, 0.31, 0.03
0.11, 0.24, 0.10
0.32, 0.10, 0.10
0.39, 0.10, -0.11
0.04, 0.38, 0.03
-0.03, 0.52, 0.10
0.04, 0.45, 0.10
0.32, 0.17, 0.03
0.39, 0.10, 0.10
0.53, -0.04, 0.03
0.32, 0.17, 0.10
-0.31, 0.66, 0.17
-0.03, 0.52, 0.10
0.39, 0.03, -0.11
0.46, 0.03, -0.04
0.39, 0.03, -0.04
0.32, 0.17, 0.03
0.18, 0.24, 0.10
0.11, 0.45, 0.17
0.32, 0.10, 0.10
0.53, -0.04, -0.11
0.18, 0.24, -0.04
0.18, 0.17, 0.03
0.32, 0.10, 0.03
0.60, -0.04, 0.03
0.32, 0.10, 0.03
0.11, 0.38, 0.10
0.25, 0.31, 0.03
0.25, 0.17, 0.03
0.53, 0.03, -0.04
0.25, 0.10, 0.03
0.04, 0.45, 0.03
0.04, 0.45, -0.04
0.18, 0.31, -0.04
0.46, -0.04, -0.11
0.18, 0.31, 0.03
0.04, 0.45, 0.03
0.04, 0.45, 0.10
0.18, 0.31, 0.03
0.46, 0.03, -0.11
0.32, 0.10, -0.04
0.11, 0.66, 0.10
0.11, 0.45, -0.04
0.11, 0.38, -0.04
0.25, 0.17, 0.03
0.18, 0.17, -0.04
0.18, 0.38, 0.03
0.04, 0.52, 0.17
0.18, 0.31, 0.10
0.46, -0.04, -0.04
0.39, 0.03, -0.04
0.39, 0.10, 0.03
0.18, 0.24, 0.10
0.25, 0.31, 0.10
0.25, 0.17, 0.10
0.46, 0.03, 0.03
0.46, 0.03, -0.11
-0.03, 0.59, 0.03
0.11, 0.45, 0.03
0.25, 0.31, -0.04
0.32, 0.10, -0.04
0.39, 0.10, 0.03
0.18, 0.17, 0.03
0.11, 0.38, 0.03
-0.10, 0.38, 0.10
0.46, -0.11, -0.04
0.46, 0.03, 0.03
0.04, 0.31, -0.04
0.18, 0.38, -0.04
0.18, 0.31, -0.04
0.32, 0.17, -0.04
0.25, 0.10, 0.17
-0.03, 0.59, 0.17
0.25, 0.17, 0.10
0.53, -0.04, 0.03
0.53, 0.03, 0.03
0.25, 0.24, 0.10
0.18, 0.31, 0.17
-0.03, 0.38, 0.10
0.39, 0.03, -0.04
0.39, 0.10, -0.04
0.25, 0.24, 0.03
0.04, 0.45, 0.17
0.11, 0.45, 0.10
0.18, 0.38, 0.03
0.32, 0.10, -0.04
0.25, 0.24, -0.04
-0.03, 0.59, 0.10
0.04, 0.38, 0.03
0.25, 0.24, -0.04
0.39, 0.10, -0.11
0.11, 0.38, -0.04
0.11, 0.45, 0.03
0.04, 0.52, 0.17
0.18, 0.31, 0.17
0.39, 0.03, 0.03
0.25, 0.10, 0.03
0.18, 0.10, 0.10
0.18, 0.17, 0.10
0.25, 0.17, 0.03
0.53, -0.04, 0.03
0.46, -0.04, 0.03
0.32, 0.10, 0.17
0.11, 0.38, 0.17
0.32, 0.24, 0.03
0.60, -0.11, -0.04
0.46, -0.11, -0.04
0.32, 0.10, -0.04
0.11, 0.45, 0.10
0.11, 0.38, 0.03
-0.03, 0.52, 0.10
-0.03, 0.38, 0.03
0.25, 0.24, -0.04
0.32, 0.17, -0.04
0.32, 0.24, 0.03
0.11, 0.38, 0.03
-0.03, 0.45, 0.03
0.25, 0.10, -0.04
0.32, 0.17, -0.04
0.25, 0.10, 0.03
0.18, 0.31, 0.03
0.04, 0.52, 0.03
0.11, 0.31, 0.03
0.39, 0.10, -0.04
0.25, 0.31, 0.03
0.11, 0.52, 0.03
0.04, 0.45, 0.10
0.32, 0.10, -0.04
0.32, 0.17, -0.11
0.39, 0.03, -0.04
0.25, 0.17, 0.03
0.04, 0.38, 0.03
0.32, 0.10, -0.04
0.46, 0.10, -0.11
0.46, 0.10, -0.11
0.18, 0.24, -0.04
0.11, 0.38, 0.03
0.11, 0.38, 0.10
0.39, 0.03, 0.10
0.46, -0.11, 0.10
0.11, 0.31, 0.10
0.18, 0.31, 0.10
0.32, 0.17, 0.03
0.39, 0.10, 0.10
0.39, 0.03, 0.03
0.25, 0.17, 0.10
0.11, 0.31, 0.17
-0.03, 0.17, 0.10
0.53, -0.18, -0.11
0.53, -0.04, -0.04
0.25, 0.17, 0.03
0.18, 0.38, 0.17
-0.03, 0.45, 0.17
0.18, 0.31, 0.03
0.25, 0.17, -0.04
0.11, 0.45, -0.04
-0.03, 0.52, 0.03
-0.03, 0.45, 0.03
0.18, 0.24, 0.03
0.46, 0.10, -0.11
0.46, 0.03, 0.03
0.39, 0.24, 0.03
0.18, 0.38, 0.10
0.32, 0.17, 0.17
0.53, -0.11, -0.04
0.32, 0.03, 0.03
0.25, 0.24, 0.10
0.04, 0.38, 0.10
0.25, 0.24, 0.10
0.39, 0.17, 0.03
0.60, -0.18, 0.03
0.18, 0.24, 0.03
0.11, 0.38, 0.10
0.11, 0.38, 0.10
0.25, 0.17, -0.04
0.39, 0.17, 0.03
0.32, 0.17, 0.03
0.25, 0.24, 0.10
-0.03, 0.52, 0.03
0.32, 0.10, -0.11
0.39, 0.17, -0.04
0.18, 0.31, -0.04
0.18, 0.24, -0.04
0.04, 0.38, 0.03
0.11, 0.31, 0.10
0.32, 0.17, -0.04
0.18, 0.24, 0.03
0.04, 0.31, 0.03
0.04, 0.38, 0.10
0.18, 0.31, 0.03
0.53, 0.10, -0.11
0.32, 0.10, -0.04
0.25, 0.24, 0.03
0.11, 0.38, 0.10
0.18, 0.31, 0.10
0.60, -0.18, -0.04
0.46, -0.04, 0.03
0.39, 0.17, 0.03
0.18, 0.24, 0.10
0.18, 0.31, 0.17
0.32, 0.17, 0.03
0.46, -0.04, -0.11
0.11, 0.31, 0.17
-0.03, 0.45, 0.10
0.11, 0.24, 0.03
0.25, 0.17, -0.04
0.25, 0.31, 0.03
0.32, 0.17, -0.04
0.04, 0.45, 0.03
-0.10, 0.52, 0.03
0.39, 0.17, -0.11
0.39, 0.17, -0.04
0.18, 0.31, -0.04
0.11, 0.38, 0.03
0.18, 0.38, 0.10
-0.03, 0.45, 0.03
0.39, 0.10, -0.11
0.46, 0.17, 0.10
-0.03, 0.45, 0.10
0.04, 0.45, 0.17
0.25, 0.31, 0.10
0.39, 0.10, 0.03
0.46, 0.10, -0.04
0.32, 0.10, 0.03
0.04, 0.31, 0.17
0.32, 0.10, 0.03
0.60, -0.04, -0.04
0.39, 0.03, 0.03
0.25, 0.10, 0.03
0.32, 0.24, 0.10
0.18, 0.38, 0.17
0.18, 0.31, 0.10
0.32, 0.17, -0.11
0.11, 0.31, 0.03
0.04, 0.38, 0.03
-0.03, 0.45, -0.04
0.25, 0.24, -0.04
0.25, 0.24, 0.03
0.32, 0.24, -0.04
0.18, 0.31, -0.04
-0.03, 0.38, 0.17
0.39, 0.03, 0.10
0.39, 0.10, 0.10
0.46, 0.17, 0.03
0.46, 0.17, 0.03
0.25, 0.24, 0.17
0.18, 0.38, 0.17
0.18, 0.31, 0.10
0.46, -0.04, -0.04
0.18, 0.31, 0.10
0.04, 0.52, 0.10
0.18, 0.45, 0.03
0.11, 0.31, 0.03
0.39, 0.10, -0.04
0.32, 0.24, -0.04
0.18, 0.38, -0.04
-0.03, 0.59, 0.10
0.25, 0.17, -0.04
0.39, 0.17, -0.11
0.25, 0.24, -0.04
0.18, 0.38, 0.10
-0.03, 0.59, 0.10
0.04, 0.38, 0.03
0.46, -0.04, -0.11
0.39, 0.17, -0.04
0.32, 0.24, 0.10
0.39, 0.17, 0.03
0.39, 0.17, -0.04
0.32, 0.17, -0.04
0.11, 0.31, 0.03
-0.03, 0.52, 0.03
0.39, 0.10, -0.04
0.18, 0.17, 0.10
0.39, 0.03, -0.04
0.32, 0.24, 0.10
0.25, 0.38, 0.17
0.04, 0.38, 0.17
0.39, 0.10, 0.10
0.39, 0.17, 0.03
0.18, 0.24, 0.03
0.04, 0.45, 0.03
0.04, 0.52, 0.10
0.32, 0.17, -0.04
0.39, 0.17, -0.11
0.32, 0.17, -0.04
0.32, 0.24, -0.04
0.04, 0.38, 0.10
0.25, 0.31, 0.03
0.39, 0.10, 0.03
0.39, 0.10, 0.10
0.25, 0.24, 0.10
0.11, 0.31, 0.10
0.25, 0.24, 0.03
0.25, 0.17, -0.04
0.46, 0.17, 0.03
0.25, 0.24, -0.04
-0.17, 0.59, 0.10
0.04, 0.45, 0.10
0.18, 0.38, 0.03
0.32, 0.17, -0.04
0.39, 0.17, -0.18
-0.10, 0.59, 0.17
0.11, 0.45, 0.17
0.32, 0.17, 0.03
0.46, -0.04, -0.04
0.53, 0.03, -0.04
0.25, 0.24, 0.10
0.18, 0.31, 0.17
0.18, 0.31, 0.10
0.46, -0.04, 0.03
0.46, -0.04, 0.03
0.18, 0.24, 0.10
0.11, 0.31, 0.10
0.04, 0.45, 0.17
0.32, 0.17, -0.04
0.32, 0.03, -0.11
0.32, 0.17, -0.04
-0.03, 0.52, 0.03
0.04, 0.45, 0.10
0.32, 0.17, 0.03
0.46, 0.10, -0.04
0.32, 0.10, 0.03
0.18, 0.24, 0.03
0.11, 0.38, 0.17
0.04, 0.31, 0.10
0.60, -0.18, -0.04
0.39, 0.10, 0.03
0.18, 0.24, -0.04
0.11, 0.38, 0.03
0.11, 0.38, 0.03
-0.10, 0.52, 0.17
0.25, 0.31, 0.03
0.25, 0.31, 0.03
0.18, 0.24, -0.04
0.25, 0.24, 0.10
0.18, 0.24, 0.10
0.32, 0.03, -0.04
0.46, -0.04, -0.04
0.39, 0.03, 0.10
0.04, 0.45, 0.03
0.04, 0.45, 0.10
0.53, 0.03, -0.18
0.39, 0.10, -0.11
0.18, 0.38, -0.11
0.04, 0.45, 0.03
-0.10, 0.59, 0.03
-0.10, 0.59, 0.03
0.39, 0.17, -0.11
0.39, 0.10, -0.04
0.25, 0.24, 0.10
0.04, 0.38, 0.17
0.25, 0.24, 0.03
0.32, 0.10, 0.10
0.53, -0.04, -0.04
0.32, 0.10, 0.03
-0.10, 0.59, 0.10
0.04, 0.59, 0.10
0.32, 0.24, -0.11
0.60, 0.03, -0.25
0.32, 0.10, -0.11
0.18, 0.31, 0.03
-0.03, 0.45, 0.10
0.11, 0.31, 0.24
0.39, 0.03, 0.03
0.32, 0.17, 0.10
0.25, 0.24, 0.03
-0.10, 0.45, 0.03
-0.17, 0.52, 0.10
0.11, 0.31, -0.11
0.46, -0.04, -0.04
0.39, 0.03, -0.11
0.18, 0.24, 0.10
0.04, 0.31, 0.10
0.25, 0.17, 0.03
0.25, 0.17, 0.03
0.46, 0.03, -0.11
0.32, 0.24, -0.11
0.18, 0.38, -0.04
-0.17, 0.59, 0.17
0.32, 0.10, 0.03
0.46, -0.04, -0.04
0.25, 0.10, -0.04
0.25, 0.24, -0.04
0.04, 0.38, 0.03
-0.03, 0.45, 0.10
0.18, 0.31, 0.10
0.39, 0.10, 0.03
0.39, 0.10, 0.10
0.11, 0.38, 0.10
0.04, 0.38, 0.10
0.18, 0.31, 0.10
0.25, 0.24, 0.03
0.32, 0.17, -0.04
0.25, 0.24, -0.04
-0.03, 0.52, 0.03
-0.03, 0.52, 0.03
0.25, 0.24, 0.03
0.60, -0.11, 0.03
0.46, 0.03, 0.10
0.39, 0.10, 0.10
0.25, 0.24, 0.03
0.11, 0.38, 0.10
0.32, 0.31, -0.04
0.39, 0.10, -0.11
0.18, 0.24, -0.04
-0.10, 0.59, 0.10
-0.03, 0.59, 0.24
0.25, 0.31, 0.10
0.46, 0.03, 0.03
0.39, 0.10, 0.03
0.11, 0.31, 0.03
0.04, 0.45, 0.03
-0.03, 0.52, 0.10
0.25, 0.31, 0.03
0.46, -0.04, -0.04
0.32, 0.03, -0.04
0.39, 0.03, -0.04
0.18, 0.38, 0.03
-0.03, 0.45, 0.03
0.39, 0.10, -0.11
0.39, 0.17, -0.04
0.39, 0.10, 0.03
0.18, 0.24, 0.03
0.18, 0.31, 0.17
0.04, 0.45, 0.17
0.53, -0.11, -0.11
0.39, 0.10, -0.11
0.25, 0.38, 0.03
0.25, 0.38, 0.03
0.18, 0.31, 0.03
0.25, 0.31, -0.11
0.25, 0.38, -0.04
0.04, 0.38, -0.04
0.04, 0.31, 0.24
0.39, 0.03, 0.03
0.32, 0.03, 0.03
0.46, -0.04, 0.03
0.25, 0.17, 0.03
0.18, 0.24, 0.03
-0.17, 0.59, 0.10
0.25, 0.24, 0.03
0.46, 0.03, -0.04
0.18, 0.17, 0.10
0.25, 0.24, 0.03
0.18, 0.24, 0.10
0.18, 0.24, 0.17
0.25, -0.04, 0.10
0.39, -0.04, -0.11
0.11, 0.38, 0.03
0.04, 0.52, 0.03
0.04, 0.52, 0.10
0.25, 0.31, 0.03
0.32, 0.10, 0.03
0.46, -0.04, 0.03
0.32, 0.17, 0.03
-0.03, 0.52, 0.17
0.32, 0.10, 0.03
0.32, 0.03, 0.03
0.46, -0.04, -0.11
0.18, 0.24, 0.03
0.04, 0.59, 0.03
-0.17, 0.59, 0.10
0.04, 0.38, -0.04
0.60, -0.04, -0.11
0.32, 0.24, -0.04
0.18, 0.24, 0.03
0.18, 0.45, 0.03
0.32, 0.17, -0.04
0.32, 0.17, -0.11
0.11, 0.45, 0.10
0.04, 0.38, 0.10
0.46, 0.03, -0.04
0.46, 0.03, 0.03
0.53, 0.03, 0.03
0.32, 0.24, 0.10
0.11, 0.45, 0.17
-0.17, 0.59, 0.17
-0.03, 0.52, 0.10
0.53, -0.11, -0.11
0.18, 0.17, 0.10
0.11, 0.31, 0.10
-0.03, 0.31, 0.10
0.25, 0.17, -0.04
0.25, 0.10, -0.04
0.53, 0.03, -0.04
0.32, 0.24, -0.04
-0.10, 0.66, 0.10
0.18, 0.38, 0.03
0.11, 0.38, 0.17
0.39, 0.03, 0.03
0.39, -0.04, -0.04
0.39, 0.10, 0.10
0.25, 0.31, 0.10
0.04, 0.52, 0.10
0.32, 0.17, -0.04
0.46, -0.11, -0.25
-0.03, 0.38, -0.11
-0.03, 0.45, 0.03
-0.03, 0.45, 0.10
0.11, 0.38, 0.03
0.32, 0.10, -0.04
0.32, 0.17, 0.03
0.25, 0.24, 0.17
0.11, 0.38, 0.17
0.25, 0.24, 0.10
0.32, 0.24, -0.04
0.46, 0.10, -0.11
0.32, 0.24, 0.03
0.18, 0.38, -0.04
0.18, 0.38, 0.03
0.25, 0.31, -0.04
0.53, -0.11, -0.04
0.39, -0.04, -0.04
0.25, 0.24, 0.10
0.32, 0.45, 0.17
0.11, 0.52, 0.17
0.32, 0.10, -0.04
0.39, 0.17, -0.04
0.18, 0.38, 0.10
0.18, 0.38, 0.10
0.04, 0.45, 0.17
0.18, 0.10, 0.03
0.25, 0.10, 0.10
0.46, -0.04, 0.03
0.18, 0.38, 0.03
0.04, 0.38, 0.10
0.04, 0.38, 0.03
0.18, 0.38, 0.10
0.32, 0.24, -0.04
0.25, 0.10, -0.04
0.18, 0.24, 0.10
-0.03, 0.31, 0.10
0.11, 0.38, 0.03
0.25, 0.17, 0.03
0.46, 0.10, -0.11
0.32, 0.24, -0.04
0.11, 0.38, -0.04
0.04, 0.52, 0.03
0.11, 0.31, -0.04
0.25, 0.24, 0.03
0.39, 0.03, -0.04
0.32, 0.24, 0.10
0.04, 0.45, 0.24
0.25, 0.24, 0.03
0.32, 0.10, 0.03
0.39, 0.17, 0.03
0.18, 0.17, 0.03
0.11, 0.38, -0.04
-0.03, 0.45, 0.10
0.25, 0.17, 0.03
0.25, 0.10, 0.03
0.32, 0.10, 0.03
0.32, 0.17, 0.10
0.11, 0.31, 0.03
-0.03, 0.45, 0.10
0.32, 0.31, -0.04
0.46, 0.10, -0.11
0.18, 0.31, -0.04
0.11, 0.17, 0.03
0.04, 0.31, 0.17
0.18, 0.17, 0.10
0.25, 0.10, 0.03
0.46, -0.11, -0.04
0.18, 0.45, 0.10
-0.10, 0.66, 0.17
-0.03, 0.59, 0.17
0.11, 0.38, 0.10
0.32, 0.10, -0.04
0.32, 0.10, -0.04
0.25, 0.17, 0.03
0.11, 0.31, 0.17
0.25, 0.31, 0.10
0.32, -0.04, 0.03
0.39, 0.10, -0.04
0.18, 0.38, -0.04
0.04, 0.45, 0.03
-0.03, 0.52, 0.10
0.04, 0.38, -0.04
0.46, 0.03, -0.04
0.25, 0.17, 0.03
0.11, 0.31, 0.17
-0.03, 0.38, 0.10
0.18, 0.17, 0.03
0.25, 0.17, 0.03
0.46, 0.10, -0.04
0.46, 0.10, 0.03
-0.10, 0.66, 0.03
0.11, 0.31, 0.10
0.11, 0.31, 0.03
0.39, 0.10, 0.03
0.39, 0.03, 0.03
0.25, 0.10, 0.03
0.18, 0.24, 0.10
0.04, 0.45, 0.10
0.39, 0.10, -0.11
0.39, 0.10, -0.11
0.11, 0.31, 0.03
0.25, 0.31, 0.03
0.11, 0.24, 0.10
0.25, 0.17, 0.10
0.39, -0.04, 0.03
0.53, 0.10, 0.03
0.11, 0.38, 0.03
-0.10, 0.59, 0.10
0.04, 0.52, 0.10
0.18, 0.24, -0.04
0.46, 0.10, -0.04
0.39, 0.10, 0.03
0.39, 0.10, 0.10
0.11, 0.31, 0.10
0.39, 0.10, 0.03
0.32, 0.17, 0.03
0.46, 0.10, -0.11
0.25, 0.31, -0.04
0.04, 0.38, 0.03
-0.03, 0.45, 0.10
0.04, 0.45, 0.03
0.53, -0.18, -0.04
0.39, 0.03, 0.03
0.32, 0.10, -0.04
0.04, 0.38, 0.10
0.11, 0.24, 0.10
0.11, 0.17, 0.03
0.32, 0.17, -0.11
0.32, 0.17, -0.04
-0.10, 0.52, 0.10
0.11, 0.38, 0.10
0.18, 0.24, 0.10
0.53, -0.04, -0.04
0.53, 0.03, -0.04
0.46, 0.10, 0.10
0.18, 0.31, 0.17
0.25, 0.24, 0.03
0.32, 0.24, -0.04
0.39, 0.17, 0.03
0.18, 0.31, 0.10
0.11, 0.38, 0.10
0.11, 0.38, 0.10
0.25, 0.31, 0.10
0.39, 0.17, 0.10
0.39, 0.10, 0.03
0.18, 0.24, 0.10
-0.03, 0.45, 0.17
0.11, 0.31, 0.17
0.11, 0.38, 0.10
0.39, 0.10, 0.03
0.25, 0.24, 0.10
0.11, 0.45, 0.03
-0.03, 0.59, 0.17
0.32, 0.10, 0.03
0.39, 0.03, -0.04
0.39, 0.03, 0.03
0.32, 0.17, 0.10
0.11, 0.31, 0.17
-0.03, 0.45, 0.17
0.04, 0.45, -0.04
0.46, -0.04, -0.18
0.18, 0.38, -0.04
0.11, 0.31, -0.04
0.04, 0.45, 0.10
0.25, 0.24, 0.03
0.39, 0.10, 0.03
0.39, 0.10, -0.04
0.11, 0.31, 0.10
-0.10, 0.52, 0.03
-0.10, 0.52, 0.03
0.11, 0.31, -0.11
0.39, 0.10, -0.04
0.32, 0.10, -0.04
0.25, 0.17, 0.03
0.11, 0.31, 0.03
-0.10, 0.45, 0.03
0.25, 0.17, -0.11
0.46, 0.03, -0.11
0.46, -0.11, -0.11
0.25, 0.17, 0.03
0.18, 0.17, 0.10
0.39, 0.17, -0.04
0.46, 0.03, -0.04
0.25, 0.31, 0.10
-0.03, 0.45, 0.17
-0.10, 0.52, 0.24
0.18, 0.24, -0.04
0.39, 0.10, -0.11
0.39, 0.03, -0.11
0.18, 0.31, 0.03
0.11, 0.31, 0.17
0.18, 0.17, 0.10
0.46, -0.11, -0.04
0.46, -0.11, -0.11
0.18, 0.24, 0.03
0.11, 0.45, 0.17
0.25, 0.17, 0.10
0.25, 0.10, -0.04
0.11, 0.38, -0.04
0.04, 0.45, 0.03
-0.10, 0.52, 0.03
-0.03, 0.45, 0.03
0.25, 0.24, -0.11
0.39, 0.03, -0.04
0.32, 0.31, 0.03
0.18, 0.31, 0.03
0.18, 0.31, 0.10
0.04, 0.38, 0.10
0.39, 0.10, -0.04
0.25, 0.24, 0.03
0.18, 0.38, 0.10
0.04, 0.38, 0.03
0.25, 0.03, 0.03
0.53, 0.03, 0.03
0.39, 0.17, -0.11
0.39, 0.24, -0.04
0.04, 0.52, 0.03
0.04, 0.45, 0.10
0.18, 0.45, -0.04
0.39, 0.17, -0.11
0.53, -0.18, -0.04
0.18, 0.24, 0.17
0.18, 0.31, 0.17
0.25, 0.24, 0.10
0.25, 0.17, 0.10
0.46, 0.03, -0.04
0.32, 0.10, -0.04
0.18, 0.31, -0.04
-0.03, 0.45, 0.17
0.25, 0.24, 0.10
0.53, 0.03, -0.04
0.32, 0.10, 0.10
0.32, 0.17, 0.10
0.04, 0.45, 0.17
-0.10, 0.52, 0.17
0.04, 0.03, -0.18
0.53, 0.03, -0.11
0.32, 0.17, -0.11
0.11, 0.31, 0.10
0.18, 0.31, 0.17
0.18, 0.24, 0.10
0.18, 0.24, 0.10
0.32, 0.17, -0.04
0.11, 0.38, 0.03
0.11, 0.38, 0.03
0.04, 0.45, 0.10
0.25, 0.10, 0.03
0.39, 0.10, -0.04
0.32, 0.17, 0.10
0.39, 0.17, 0.10
0.11, 0.38, 0.17
0.11, 0.31, 0.03
0.32, 0.17, -0.04
0.32, 0.10, -0.11
0.32, 0.17, -0.11
0.11, 0.38, 0.03
0.25, 0.31, 0.10
0.25, 0.31, 0.10
0.32, 0.17, -0.04
0.32, 0.03, -0.04
0.04, 0.45, 0.10
-0.03, 0.59, 0.17
-0.03, 0.52, 0.17
0.18, 0.24, 0.10
0.39, 0.03, 0.03
0.46, 0.10, 0.10
0.11, 0.38, 0.03
0.04, 0.45, 0.10
-0.03, 0.45, 0.10
0.25, 0.24, -0.04
0.25, 0.17, -0.04
0.39, 0.03, -0.04
0.32, 0.24, 0.10
0.25, 0.38, 0.10
0.32, 0.10, -0.04
0.39, -0.11, -0.04
0.32, 0.03, 0.10
0.04, 0.38, 0.10
0.18, 0.31, 0.03
0.32, 0.03, 0.03
0.46, -0.04, 0.03
0.04, 0.52, 0.17
0.04, 0.38, 0.17
0.18, 0.17, 0.03
0.39, 0.03, 0.03
0.46, 0.03, 0.10
0.39, 0.10, 0.03
0.18, 0.31, 0.03
0.11, 0.52, 0.10
0.60, -0.04, -0.04
0.32, 0.03, 0.03
0.04, 0.31, 0.03
0.04, 0.17, 0.10
0.46, -0.04, -0.04
0.53, 0.03, -0.11
0.46, 0.10, 0.03
0.18, 0.31, 0.17
0.18, 0.31, 0.10
0.46, -0.04, 0.03
0.53, 0.03, -0.04
0.32, 0.10, 0.03
0.11, 0.24, 0.10
0.18, 0.17, 0.10
0.25, 0.24, 0.03
0.39, 0.10, 0.03
0.25, 0.24, 0.03
0.11, 0.31, 0.10
0.11, 0.31, 0.10
0.18, 0.24, 0.03
0.32, 0.10, 0.03
0.39, 0.03, -0.04
0.04, 0.45, 0.03
-0.10, 0.59, 0.10
0.18, 0.24, 0.03
0.25, 0.24, -0.04
0.25, 0.24, -0.11
-0.03, 0.52, 0.10
0.04, 0.52, 0.03
0.11, 0.38, 0.03
0.32, 0.17, -0.04
0.18, 0.38, 0.10
0.11, 0.31, 0.10
0.04, 0.38, 0.03
0.32, 0.17, -0.04
0.46, 0.03, -0.04
0.32, 0.10, -0.04
0.04, 0.45, 0.10
-0.03, 0.59, 0.17
0.39, 0.17, -0.04
0.25, 0.24, -0.04
0.25, 0.38, 0.03
0.04, 0.52, 0.10
-0.03, 0.52, 0.03
0.04, 0.52, 0.03
0.39, 0.03, -0.11
0.25, 0.38, 0.03
0.11, 0.45, 0.03
-0.03, 0.59, 0.17
0.11, 0.38, 0.03
0.32, 0.10, 0.03
0.25, 0.17, 0.03
0.25, 0.17, 0.03
0.18, 0.38, 0.17
0.18, 0.24, 0.10
0.32, 0.10, 0.03
0.32, 0.10, 0.03
0.25, 0.17, 0.03
0.25, 0.38, 0.10
0.11, 0.31, 0.10
0.11, 0.31, 0.03
0.39, 0.03, -0.11
0.18, 0.31, -0.11
-0.03, 0.59, -0.04
0.04, 0.45, 0.10
0.32, 0.24, 0.03
0.32, 0.03, -0.04
0.53, 0.10, -0.11
0.18, 0.24, 0.10
-0.03, 0.45, 0.10
0.46, 0.03, -0.04
0.32, 0.03, 0.03
0.39, 0.10, 0.03
0.25, 0.17, 0.10
0.04, 0.31, 0.10
-0.03, 0.38, 0.17
0.46, -0.11, 0.03
0.53, -0.18, -0.04
0.25, 0.17, 0.03
0.11, 0.31, 0.10
0.11, 0.24, 0.03
0.25, 0.10, 0.03
0.32, 0.17, -0.04
0.25, 0.31, -0.04
-0.03, 0.52, 0.17
0.11, 0.38, -0.04
0.18, 0.38, 0.03
